111,438,0,-41.456000,-71.152000,1.111700,-0.381337,-0.035300,-0.011100,1.111217,-0.409423
112,441,0,-26.627000,-65.693000,0.992140,-0.394130,0.000000,0.000000,0.997459,-0.397925
113,467,0,-102.494000,-61.563000,1.088200,-0.190241,-0.066000,-0.011100,1.088046,-0.205886
114,468,0,28.723000,-33.142000,1.103500,-0.187815,-0.047700,-0.011100,1.103431,-0.205223
115,481,1,191.972000,-114.753000,1.106200,-0.215059,-0.181600,-0.053300,1.106200,-0.234826
116,483,0,9.588000,-47.020000,1.113100,-0.145770,-0.125000,-0.052200,1.113075,-0.160869
117,484,0,-46.721000,-64.022000,1.111800,-0.147000,-0.053900,-0.022100,1.111777,-0.164280
118,485,0,63.453000,-6.348000,1.083800,-0.048189,0.000000,0.000000,1.084202,-0.057806
119,499,1,64.159000,-5.713000,1.093100,-0.094974,-0.118500,-0.011100,1.093100,-0.111851
120,500,0,-61.133000,-52.066000,1.097400,-0.065733,-0.103600,-0.011100,1.097491,-0.084278
121,502,0,20.009000,20.271000,1.091600,-0.091511,-0.123900,-0.015100,1.091706,-0.107639
122,511,0,-93.620000,-22.651000,1.094000,-0.062753,-0.252900,-0.032200,1.094107,-0.081504
123,516,0,16.464000,-74.489000,1.102900,-0.204518,-0.071100,-0.010000,1.102915,-0.228981
124,530,0,0.521000,-46.648000,1.084700,-0.226422,-0.164500,-0.016100,1.084237,-0.244988
125,533,0,11.582000,-48.492000,1.113300,-0.155371,-0.094500,-0.031100,1.113227,-0.171626
126,544,0,-25.658000,-126.626000,1.110600,-0.149805,-0.091400,-0.033200,1.110595,-0.166946
127,545,0,61.500000,-3.679000,1.110400,-0.163061,-0.195100,-0.063300,1.110341,-0.179598
128,570,0,-15.719000,31.521000,1.120000,-0.408512,-0.113700,-0.018100,1.120375,-0.430573
129,575,0,-69.485000,-94.146000,1.111000,-0.152184,-0.136200,-0.044200,1.111024,-0.169351
130,590,0,94.887000,-72.012000,1.117900,-0.175580,-0.206300,-0.067300,1.117919,-0.193287
131,600,0,35.418000,2.825000,1.103900,-0.090771,0.000000,0.000000,1.103465,-0.123385
132,632,0,33.010000,-22.583000,1.111700,-0.157975,-0.260100,-0.093400,1.111679,-0.174811
133,659,0,14.078000,23.401000,1.085600,-0.129097,-0.020300,-0.005000,1.085436,-0.147294
134,681,0,120.397000,12.488000,1.112300,-0.396050,-0.252300,-0.075400,1.112668,-0.420073
135,717,0,-78.708000,-99.878000,1.110700,-0.149741,0.000000,0.000000,1.110652,-0.166881
136,722,0,-37.308000,-36.662000,1.093800,-0.074245,0.000000,0.000000,1.093816,-0.092819
137,725,0,-30.060000,-4.380000,1.113500,-0.155127,0.000000,0.000000,1.113415,-0.171803
138,736,0,24.507000,-16.884000,1.115500,-0.156226,-0.134100,-0.056300,1.115485,-0.172731
139,737,0,141.196000,-104.599000,1.120000,-0.180083,-0.057900,-0.024100,1.119997,-0.197914
140,741,0,178.674000,16.531000,1.076200,-0.062825,-0.037600,-0.008000,1.076587,-0.072514
141,1064,0,-105.918000,-15.758000,1.100700,-0.124887,-0.150100,-0.026800,1.100799,-0.156480
142,1140,0,-116.181000,45.078000,1.087000,-0.128360,0.000000,0.000000,1.086953,-0.161952
143,1442,0,-56.624000,44.330000,1.099400,-0.117469,-0.042100,-0.023800,1.099469,-0.150855
144,1615,0,-130.763000,-2.463000,1.101600,-0.118150,0.000000,0.000000,1.101732,-0.151279
145,1616,0,-83.489000,-28.818000,1.101800,-0.117736,0.000000,0.000000,1.101883,-0.150867
146,1624,0,-103.681000,-11.973000,1.097800,-0.118155,0.000000,0.000000,1.097896,-0.151630
147,1706,0,-135.109000,-13.385000,1.101600,-0.117969,-0.016400,-0.007100,1.101688,-0.151100
148,1777,0,-30.601000,-47.156000,1.099000,-0.119021,0.000000,0.000000,1.099168,-0.152250
149,2015,0,12.751000,6.729000,1.103900,-0.064125,0.000000,0.000000,1.104021,-0.098826
150,2016,0,-77.991000,9.653000,1.095500,-0.120773,0.000000,0.000000,1.095460,-0.154294
151,2067,0,-36.934000,29.267000,1.095500,-0.120775,0.000000,0.000000,1.095468,-0.154296
152,2136,0,-106.259000,-56.102000,1.101100,-0.117862,-0.077200,-0.026600,1.101209,-0.151050
153,2138,0,-38.072000,-18.212000,1.100800,-0.118241,-0.053900,-0.022800,1.100941,-0.151410
154,2151,1,-46.822000,-14.234000,1.120000,-0.218306,1.139700,0.371500,1.120000,-0.241963
155,2152,1,-1.569000,-49.126000,1.120000,-0.218131,1.111600,0.142600,1.120000,-0.241785
156,2284,0,-55.694000,-80.278000,1.113800,-0.223577,-0.094300,-0.037800,1.113803,-0.246623
157,2319,1,-118.648000,-27.569000,1.120000,-0.390500,0.259900,0.065200,1.120000,-0.416630
158,2570,0,19.406000,-29.938000,1.116300,-0.227015,-0.156700,-0.051200,1.116263,-0.251211
159,6024,0,-35.316000,49.080000,0.996430,-0.014891,0.000000,0.000000,0.996428,-0.019802
160,6025,0,-113.690000,-64.041000,0.994590,-0.006333,0.000000,0.000000,0.994584,-0.011163
161,6027,0,-89.492000,1.170000,0.967230,-0.157512,0.000000,0.000000,0.967185,-0.163262
162,6028,0,-24.141000,-47.363000,0.984680,-0.386870,0.000000,0.000000,0.984555,-0.385693
163,6029,0,-44.990000,-77.600000,0.972390,-0.271172,0.000000,0.000000,0.972285,-0.274703
164,6030,0,-38.923000,-37.193000,0.969180,-0.432667,0.000000,0.000000,0.969245,-0.435650
165,6031,0,-0.204000,-39.931000,0.979100,-0.202703,0.000000,0.000000,0.978847,-0.205338
166,6032,0,-93.049000,-42.383000,0.965190,-0.329937,0.000000,0.000000,0.965118,-0.333417
167,6034,0,-15.918000,-15.099000,0.974510,-0.127118,0.000000,0.000000,0.974399,-0.132955
168,6037,0,-119.815000,-27.362000,0.969710,-0.088195,0.000000,0.000000,0.969659,-0.093422
169,6038,0,-72.269000,-44.739000,0.946320,-0.313025,0.000000,0.000000,0.947272,-0.311554
170,6039,1,-66.664000,20.469000,1.000000,-0.004259,6.651200,0.605300,1.000000,-0.009157
171,6040,1,-71.085000,-52.240000,1.000000,0.011664,10.030000,0.628200,1.000000,0.006856
172,6041,1,-35.540000,-13.426000,1.000000,0.000000,24.990000,6.500000,1.000000,-0.000001
173,6043,0,14.894000,-33.790000,0.994880,-0.037682,0.000000,0.000000,0.994845,-0.038249
174,6045,0,-133.286000,-32.003000,0.973150,-0.233717,0.000000,0.000000,0.973111,-0.241132
175,6050,0,-78.067000,21.076000,0.982850,-0.191480,0.000000,0.000000,0.983108,-0.199573
176,6054,1,-94.935000,-88.383000,1.000000,-0.214187,9.790200,-0.500000,1.000000,-0.218159
177,6066,1,0.162000,28.234000,1.000000,-0.140047,3.860200,-0.600000,1.000000,-0.144253
178,6073,0,28.393000,-10.480000,0.996240,-0.168480,0.000000,0.000000,0.996197,-0.172498
179,6079,0,-169.426000,-47.474000,0.998030,-0.073211,0.000000,0.000000,0.998003,-0.086416
180,6089,0,10.835000,26.268000,1.023700,-0.171451,0.000000,0.000000,1.023496,-0.173863
181,6090,1,38.520000,-5.268000,1.000000,-0.134087,6.896000,3.216300,1.000000,-0.134818
182,6093,0,33.779000,3.243000,1.003400,-0.056482,0.000000,0.000000,1.003291,-0.069796
183,6096,0,-16.242000,33.780000,1.009000,-0.041413,0.000000,0.000000,1.008800,-0.055522
184,6097,0,-115.405000,-13.504000,1.005900,-0.060181,0.000000,0.000000,1.005834,-0.073918
185,6098,0,13.210000,-24.513000,0.984860,-0.044382,0.000000,0.000000,0.985161,-0.038887
186,6099,0,16.736000,3.752000,0.984900,-0.044467,0.000000,0.000000,0.985202,-0.038988
187,6110,0,3.812000,57.810000,0.993880,-0.039406,-0.110900,-0.162200,0.993782,-0.048955
188,6115,0,22.297000,-60.166000,0.985890,-0.106235,0.000000,0.000000,0.985803,-0.108325
189,6121,0,20.258000,-1.553000,0.987200,-0.149409,0.000000,0.000000,0.987129,-0.153336
190,6122,0,40.080000,15.429000,0.987310,-0.149217,0.000000,0.000000,0.987245,-0.153141
191,6123,0,47.423000,-23.573000,0.986750,-0.098578,0.000000,0.000000,0.986607,-0.101172
192,6124,0,13.044000,1.977000,0.986740,-0.098395,0.000000,0.000000,0.986602,-0.100986
193,6128,1,-0.326000,19.376000,1.000000,-0.096639,3.962200,-2.279500,1.000000,-0.097484
194,6129,0,52.049000,-19.579000,0.999720,-0.096850,0.000000,0.000000,0.999719,-0.097718
195,6131,0,-155.217000,-28.883000,1.003300,-0.059423,0.000000,0.000000,1.003190,-0.072431
196,6134,1,4.139000,-30.214000,1.000000,-0.270264,3.335100,1.084500,1.000000,-0.279069
197,6161,0,57.696000,8.215000,0.940950,-0.343044,0.000000,0.000000,0.941011,-0.341278
198,6182,0,-135.100000,-52.720000,0.982800,-0.523250,0.000000,0.000000,0.982919,-0.523277
199,6186,0,-90.333000,-85.960000,1.009700,-0.521627,0.000000,0.000000,1.010275,-0.553147
200,6188,0,-115.811000,-73.203000,0.937530,-0.481432,0.000000,0.000000,0.938957,-0.474123
201,6208,1,-28.915000,-4.392000,1.000000,-0.161521,-3.624300,-0.244670,1.000000,-0.162368
202,6239,0,12.136000,-25.610000,1.043800,-0.123904,-0.088500,-0.005000,1.044064,-0.128125
203,6268,0,-38.061000,-16.292000,1.000400,-0.244992,-0.121200,-0.054000,1.000437,-0.251209
204,6269,0,-123.882000,-13.122000,1.001900,-0.204361,0.081400,0.036000,1.001962,-0.210487
205,6333,0,-88.448000,-46.727000,1.001700,-0.461832,0.000000,0.000000,1.001716,-0.465210
206,6353,1,-78.317000,28.234000,1.000000,-0.450382,-0.043600,-0.220000,1.000000,-0.451316
207,6375,0,-67.075000,13.475000,1.003200,-0.233560,-0.146700,-0.052000,1.003150,-0.239812
208,6376,0,1.029000,-48.050000,1.006800,-0.201952,-0.101800,-0.033000,1.006806,-0.207912
209,6377,0,-164.015000,-75.122000,1.002700,-0.112033,-0.020400,-0.006000,1.002664,-0.116986
210,6378,0,-81.015000,25.663000,0.994340,-0.077285,0.000000,0.000000,0.994333,-0.082268
211,6384,0,-139.801000,-26.772000,1.006100,-0.480768,0.000000,0.000000,1.006188,-0.482321
212,6390,0,-91.299000,5.640000,1.019400,-0.153249,-0.120200,-0.016000,1.019380,-0.158481
213,6391,0,-78.676000,-39.158000,1.016800,-0.129247,-0.101800,-0.015000,1.016724,-0.134400
214,6397,0,-106.776000,-5.384000,1.019500,-0.454641,0.000000,0.000000,1.019714,-0.455643
215,6418,1,-153.009000,-33.541000,1.000000,-0.523669,-0.134200,0.006554,1.000000,-0.525585
216,6440,0,-3.996000,14.731000,1.040300,-0.138755,-0.026500,-0.003000,1.040518,-0.142822
217,6451,0,-125.269000,24.974000,1.003600,-0.511434,-0.178300,0.000000,1.003574,-0.513685
218,6470,0,-26.814000,-0.374000,1.047700,-0.120372,-0.040800,-0.010000,1.048061,-0.124204
219,6471,0,-13.364000,-46.714000,1.045000,-0.097007,-0.047900,-0.024000,1.045012,-0.098758
220,6492,0,21.685000,-57.958000,1.043500,-0.099817,-0.076300,-0.014000,1.043589,-0.101568
221,6505,1,3.441000,-76.648000,1.000000,-0.136054,-0.300700,-0.026000,1.000000,-0.138973
222,6934,1,93.279000,-20.125000,1.000000,-0.055774,3.350300,0.113230,1.000000,-0.057862
223,6935,1,87.019000,24.643000,1.000000,-0.083329,3.297300,0.210500,1.000000,-0.085399
224,7242,0,15.301000,18.237000,0.998320,-0.121487,0.000000,0.000000,0.998230,-0.127965
225,7527,1,2.170000,-54.116000,1.000000,-0.087668,-0.335600,-0.189500,1.000000,-0.092452
226,7528,1,38.115000,32.950000,1.000000,-0.118956,-0.112400,-0.014400,1.000000,-0.124616
227,7565,1,71.492000,-1.812000,1.000000,-0.119127,-0.012300,-0.003300,1.000000,-0.124785
228,7580,0,60.203000,20.031000,0.998220,-0.122213,-0.004000,-0.000900,0.998153,-0.128602
229,8210,0,-145.282000,-98.932000,1.010700,-0.564405,0.000000,0.000000,1.011865,-0.566690
230,8407,0,101.471000,22.264000,0.996430,-0.014891,0.000000,0.000000,0.996428,-0.019806
231,8408,0,-25.534000,-16.259000,0.994590,-0.006333,0.000000,0.000000,0.994584,-0.011167
232,8410,0,25.662000,84.891000,0.967230,-0.157512,0.000000,0.000000,0.967185,-0.163266
233,8411,0,95.639000,-22.412000,0.984680,-0.386870,0.000000,0.000000,0.984555,-0.385698
234,8412,0,117.371000,-12.118000,0.972390,-0.271172,0.000000,0.000000,0.972285,-0.274707
235,8413,0,-28.344000,107.086000,0.969180,-0.432667,0.000000,0.000000,0.969245,-0.435655
236,8414,0,78.490000,2.812000,0.979100,-0.202703,0.000000,0.000000,0.978847,-0.205343
237,8415,0,102.025000,8.117000,0.965190,-0.329937,0.000000,0.000000,0.965118,-0.333421
238,8417,0,57.380000,32.297000,0.974510,-0.127118,0.000000,0.000000,0.974399,-0.132959
239,8420,0,-53.786000,-21.990000,0.969710,-0.088195,0.000000,0.000000,0.969659,-0.093426
240,8421,0,60.796000,64.887000,0.946320,-0.313025,0.000000,0.000000,0.947272,-0.311558
241,8422,1,73.475000,55.223000,1.000000,-0.004259,6.651200,0.605300,1.000000,-0.009162
242,8423,1,-2.850000,17.117000,1.000000,0.011664,10.030000,0.628200,1.000000,0.006851
243,8424,1,30.736000,35.211000,1.000000,0.000000,24.990000,6.500000,1.000000,-0.000006
244,8426,0,66.531000,14.641000,0.994880,-0.037682,0.000000,0.000000,0.994845,-0.038254
245,8428,0,63.611000,63.771000,0.973150,-0.233717,0.000000,0.000000,0.973111,-0.241136
246,8433,0,-74.636000,35.723000,0.982850,-0.191480,0.000000,0.000000,0.983108,-0.199578
247,8437,1,76.680000,23.035000,1.000000,-0.214187,9.790200,-0.500000,1.000000,-0.218163
248,8449,1,22.184000,49.302000,1.000000,-0.140047,3.860200,-0.600000,1.000000,-0.144257
249,8456,0,-61.808000,47.962000,0.996240,-0.168480,0.000000,0.000000,0.996197,-0.172503
250,8462,0,-58.665000,18.774000,0.998030,-0.073211,0.000000,0.000000,0.998003,-0.086420
251,8472,0,70.876000,-43.975000,1.023700,-0.171451,0.000000,0.000000,1.023496,-0.173868
252,8473,1,24.644000,-14.771000,1.000000,-0.134087,6.896000,3.216300,1.000000,-0.134822
253,8476,0,100.770000,71.204000,1.003400,-0.056482,0.000000,0.000000,1.003291,-0.069800
254,8479,0,53.391000,33.883000,1.009000,-0.041413,0.000000,0.000000,1.008800,-0.055527
255,8480,0,-37.606000,56.296000,1.005900,-0.060181,0.000000,0.000000,1.005834,-0.073922
256,8481,0,15.358000,-2.256000,0.984860,-0.044382,0.000000,0.000000,0.985161,-0.038892
257,8482,0,-14.361000,58.113000,0.984900,-0.044467,0.000000,0.000000,0.985202,-0.038993
258,8493,0,3.407000,-0.289000,0.993880,-0.039406,-0.110900,-0.162200,0.993782,-0.048959
259,8498,0,5.297000,92.016000,0.985890,-0.106235,0.000000,0.000000,0.985803,-0.108329
260,8504,0,1.490000,62.507000,0.987200,-0.149409,0.000000,0.000000,0.987129,-0.153340
261,8505,0,-27.469000,89.235000,0.987310,-0.149217,0.000000,0.000000,0.987245,-0.153145
262,8506,0,-11.011000,76.682000,0.986750,-0.098578,0.000000,0.000000,0.986607,-0.101176
263,8507,0,5.244000,51.863000,0.986740,-0.098395,0.000000,0.000000,0.986602,-0.100991
264,8511,1,-56.948000,19.907000,1.000000,-0.096639,3.962200,-2.279500,1.000000,-0.097489
265,8512,0,-10.777000,-11.869000,0.999720,-0.096850,0.000000,0.000000,0.999719,-0.097722
266,8514,0,4.318000,41.214000,1.003300,-0.059423,0.000000,0.000000,1.003190,-0.072435
267,8517,1,34.820000,71.333000,1.000000,-0.270264,3.335100,1.084500,1.000000,-0.279073
268,8544,0,-20.799000,-26.669000,0.940950,-0.343044,0.000000,0.000000,0.941011,-0.341282
269,8565,0,15.611000,120.257000,0.982800,-0.523250,0.000000,0.000000,0.982919,-0.523281
270,8569,0,-12.315000,76.711000,1.009700,-0.521627,0.000000,0.000000,1.010275,-0.553152
271,8571,0,39.902000,103.547000,0.937530,-0.481432,0.000000,0.000000,0.938957,-0.474127
272,8591,1,-77.166000,48.608000,1.000000,-0.161521,-3.624300,-0.244670,1.000000,-0.162373
273,8622,0,129.744000,-13.548000,1.043800,-0.123904,-0.088500,-0.005000,1.044064,-0.128129
274,8651,0,40.888000,68.128000,1.000400,-0.244992,-0.121200,-0.054000,1.000437,-0.251213
275,8652,0,0.066000,98.872000,1.001900,-0.204361,0.081400,0.036000,1.001962,-0.210492
276,8716,0,134.944000,-38.446000,1.001700,-0.461832,0.000000,0.000000,1.001716,-0.465214
277,8736,1,59.865000,12.002000,1.000000,-0.450382,-0.043600,-0.220000,1.000000,-0.451320
